Player Name,Cities,Position,Season,Games Played,Minutes Played Per Game,Points Per Game,Average Field Goals made,Average Field Goals Attempted,Field Goal Percentage,Average 3-Point Field Goals Made,Average 3-Point Field Goals Attempted,3-Point Field Goal Percentage,Average Free Throws Made,Average Free Throws Attempted,Free Throw Percentage,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Double Double,Triple Double,Player Efficiency Rating
D'Angelo Russell,BKN,PG,2019,81.0,30.2,21.1,8.1,18.7,43.4,2.9,7.8,36.9,2.0,2.5,78.0,3.9,7.0,1.2,0.2,3.1,14.0,0.0,19.48
Mike Conley,MEM,PG,2019,70.0,33.5,21.1,7.0,16.0,43.8,2.2,6.1,36.4,4.9,5.8,84.5,3.4,6.4,1.3,0.3,1.9,10.0,0.0,21.46
CJ McCollum,POR,SG,2019,70.0,33.9,21.0,8.2,17.8,45.9,2.4,6.4,37.5,2.3,2.7,82.8,4.0,3.0,0.8,0.4,1.5,1.0,1.0,17.05
Nikola Vucevic,ORL,C,2019,80.0,31.4,20.8,8.8,16.9,51.8,1.1,2.9,36.4,2.2,2.8,78.9,12.0,3.8,1.0,1.1,2.0,60.0,1.0,25.53
Buddy Hield,SAC,SG,2019,82.0,31.9,20.7,7.6,16.6,45.8,3.4,7.9,42.7,2.1,2.4,88.6,5.0,2.5,0.7,0.4,1.8,3.0,0.0,17.6
Nikola Jokic,DEN,C,2019,80.0,31.3,20.1,7.7,15.1,51.1,1.0,3.4,30.7,3.6,4.4,82.1,10.8,7.3,1.4,0.7,3.1,56.0,12.0,26.38
Tobias Harris,LAC/PHI,PF,2019,82.0,34.7,20.0,7.5,15.3,48.7,1.9,4.8,39.7,3.2,3.7,86.6,7.9,2.8,0.6,0.5,1.8,15.0,0.0,17.3
Lou Williams,LAC,SG,2019,75.0,26.6,20.0,6.5,15.2,42.5,1.4,3.9,36.1,5.7,6.5,87.6,3.0,5.4,0.8,0.1,2.4,7.0,1.0,21.3
Danilo Gallinari,LAC,PF,2019,68.0,30.3,19.8,6.0,13.0,46.3,2.4,5.5,43.3,5.4,6.0,90.4,6.1,2.6,0.7,0.3,1.5,7.0,0.0,21.02
John Collins,ATL,PF,2019,61.0,30.0,19.5,7.6,13.6,56.0,0.9,2.6,34.8,3.3,4.4,76.3,9.8,2.0,0.4,0.6,2.0,32.0,0.0,21.85
Trae Young,ATL,PG,2019,81.0,30.9,19.1,6.5,15.5,41.8,1.9,6.0,32.4,4.2,5.1,82.8,3.7,8.1,0.9,0.2,3.8,30.0,1.0,17.03
Jimmy Butler,MIN/PHI,SF,2019,65.0,33.6,18.7,6.4,13.9,46.2,1.0,3.0,34.7,4.8,5.6,85.5,5.3,4.0,1.9,0.6,1.5,3.0,0.0,20.29
Kyle Kuzma,LAL,SF,2019,70.0,33.1,18.7,7.1,15.5,45.6,1.8,6.0,30.3,2.7,3.6,75.2,5.5,2.5,0.6,0.4,1.9,4.0,0.0,14.05
Khris Middleton,MIL,SF,2019,77.0,31.1,18.3,6.6,14.9,44.1,2.3,6.2,37.8,2.8,3.4,83.7,6.0,4.3,1.0,0.1,2.3,7.0,0.0,16.55
Jamal Murray,DEN,PG,2019,75.0,32.6,18.2,6.8,15.6,43.7,2.0,5.5,36.7,2.5,3.0,84.8,4.2,4.8,0.9,0.4,2.1,4.0,0.0,16.11
Andrew Wiggins,MIN,SF,2019,73.0,34.8,18.1,6.8,16.6,41.2,1.6,4.8,33.9,2.8,4.1,69.9,4.8,2.5,1.0,0.7,1.9,3.0,0.0,12.42
Tim Hardaway Jr.,DAL/NY,SF,2019,65.0,31.6,18.1,6.0,15.3,39.3,2.5,7.3,34.0,3.6,4.2,84.1,3.4,2.4,0.8,0.1,1.6,2.0,0.0,13.66
JJ Redick,PHI,SG,2019,76.0,31.3,18.1,5.9,13.5,44.0,3.2,8.0,39.7,3.0,3.4,89.4,2.4,2.7,0.4,0.2,1.3,1.0,0.0,15.15
Bojan Bogdanovic,IND,SF,2019,81.0,31.8,18.0,6.4,13.0,49.7,2.0,4.8,42.5,3.0,3.8,80.7,4.1,2.0,0.9,0.0,1.7,0.0,0.0,16.14
Andre Drummond,DET,C,2019,79.0,33.5,17.3,7.1,13.3,53.3,0.1,0.5,13.2,3.1,5.2,59.0,15.6,1.4,1.7,1.7,2.2,69.0,0.0,23.49
De'Aaron Fox,SAC,PG,2019,81.0,31.4,17.3,6.2,13.6,45.8,1.1,2.9,37.1,3.7,5.1,72.7,3.8,7.3,1.6,0.6,2.8,16.0,1.0,18.18
Pascal Siakam,TOR,PF,2019,80.0,31.9,16.9,6.5,11.8,54.9,1.0,2.7,36.9,3.0,3.8,78.5,6.9,3.1,0.9,0.7,1.9,18.0,0.0,18.74
Ben Simmons,PHI,PG,2019,79.0,34.2,16.9,6.8,12.2,56.3,0.0,0.1,0.0,3.3,5.4,60.0,8.8,7.7,1.4,0.8,3.5,42.0,10.0,20.07
Jordan Clarkson,CLE,PG,2019,81.0,27.3,16.8,6.5,14.6,44.8,1.8,5.5,32.4,2.0,2.4,84.4,3.3,2.4,0.7,0.2,1.7,1.0,0.0,16.84
Spencer Dinwiddie,BKN,PG,2019,68.0,28.1,16.8,5.4,12.2,44.2,1.8,5.4,33.5,4.2,5.2,80.6,2.4,4.6,0.6,0.3,2.2,2.0,0.0,16.32
Collin Sexton,CLE,PG,2019,82.0,31.8,16.7,6.3,14.7,43.0,1.5,3.6,40.2,2.6,3.1,83.9,2.9,3.0,0.5,0.1,2.3,2.0,0.0,12.1
Clint Capela,HOU,C,2019,67.0,33.6,16.6,7.1,10.9,64.8,0.0,0.0,0.0,2.5,3.9,63.6,12.7,1.4,0.7,1.5,1.4,45.0,0.0,23.84
James Harden,HOU,SG,2020,68.0,36.5,34.3,9.9,22.3,44.4,4.4,12.4,35.5,10.2,11.8,86.5,6.6,7.5,1.8,0.9,4.5,22.0,4.0,29.11
Bradley Beal,WSH,SG,2020,57.0,36.0,30.5,10.4,22.9,45.5,3.0,8.4,35.3,6.8,8.0,84.2,4.2,6.1,1.2,0.4,3.4,8.0,0.0,23.22
Damian Lillard,POR,PG,2020,66.0,37.5,30.0,9.5,20.4,46.3,4.1,10.2,40.1,7.0,7.8,88.8,4.3,8.0,1.1,0.3,2.9,19.0,1.0,26.95
Trae Young,ATL,PG,2020,60.0,35.3,29.6,9.1,20.8,43.7,3.4,9.5,36.1,8.0,9.3,86.0,4.3,9.3,1.1,0.1,4.8,28.0,2.0,23.95
Giannis Antetokounmpo,MIL,PF,2020,63.0,30.4,29.5,10.9,19.7,55.3,1.4,4.7,30.4,6.3,10.0,63.3,13.6,5.6,1.0,1.0,3.7,56.0,4.0,31.94
Luka Doncic,DAL,PG,2020,61.0,33.6,28.8,9.5,20.6,46.3,2.8,8.9,31.6,7.0,9.2,75.8,9.4,8.8,1.0,0.2,4.3,39.0,17.0,27.65
Russell Westbrook,HOU,PG,2020,57.0,35.9,27.2,10.6,22.5,47.2,1.0,3.7,25.8,5.1,6.7,76.3,7.9,7.0,1.6,0.4,4.5,22.0,8.0,21.1
Kawhi Leonard,LAC,SF,2020,57.0,32.4,27.1,9.3,19.9,47.0,2.2,5.7,37.8,6.2,7.1,88.6,7.1,4.9,1.8,0.6,2.6,13.0,1.0,26.91
Devin Booker,PHX,SG,2020,70.0,35.9,26.6,9.0,18.3,48.9,2.0,5.7,35.4,6.7,7.3,91.9,4.2,6.5,0.7,0.3,3.8,11.0,0.0,20.64
Anthony Davis,LAL,PF,2020,62.0,34.4,26.1,8.9,17.7,50.3,1.2,3.5,33.0,7.2,8.5,84.6,9.3,3.2,1.5,2.3,2.5,29.0,0.0,27.5
Zach LaVine,CHI,SG,2020,60.0,34.8,25.5,9.0,20.0,45.0,3.1,8.1,38.0,4.5,5.6,80.2,4.8,4.2,1.5,0.5,3.4,2.0,0.0,19.52
LeBron James,LAL,SF,2020,67.0,34.6,25.3,9.6,19.4,49.3,2.2,6.3,34.8,3.9,5.7,69.3,7.8,10.2,1.2,0.5,3.9,46.0,13.0,25.55
Donovan Mitchell,UTAH,SG,2020,69.0,34.3,24.0,8.7,19.4,44.9,2.5,6.9,36.6,4.0,4.7,86.3,4.4,4.3,1.0,0.2,2.7,1.0,0.0,18.86
Brandon Ingram,NO,SF,2020,62.0,33.9,23.8,8.2,17.7,46.3,2.4,6.2,39.1,5.0,5.9,85.1,6.1,4.2,1.0,0.6,3.0,9.0,0.0,18.88
Jayson Tatum,BOS,SF,2020,66.0,34.3,23.4,8.4,18.6,45.0,2.9,7.1,40.3,3.8,4.7,81.2,7.0,3.0,1.4,0.9,2.3,10.0,0.0,20.45
Pascal Siakam,TOR,PF,2020,60.0,35.2,22.9,8.3,18.4,45.3,2.2,6.1,35.9,4.0,5.1,79.2,7.3,3.5,1.0,0.9,2.5,12.0,0.0,17.96
CJ McCollum,POR,SG,2020,70.0,36.5,22.2,8.7,19.4,45.1,2.8,7.3,37.9,2.0,2.6,75.7,4.2,4.4,0.8,0.6,1.8,4.0,0.0,17.08
DeMar DeRozan,SA,SF,2020,68.0,34.1,22.1,8.2,15.4,53.1,0.1,0.5,25.7,5.6,6.6,84.5,5.5,5.6,1.0,0.3,2.4,7.0,0.0,21.66
Andrew Wiggins,GS/MIN,SF,2020,54.0,34.4,21.8,8.1,18.1,44.7,2.1,6.2,33.2,3.5,5.0,70.9,5.1,3.7,0.8,1.0,2.4,4.0,1.0,16.44
De'Aaron Fox,SAC,PG,2020,51.0,32.0,21.1,7.7,16.0,48.0,1.1,3.6,29.2,4.7,6.7,70.5,3.8,6.8,1.5,0.5,3.1,9.0,0.0,20.7
Khris Middleton,MIL,SF,2020,62.0,29.9,20.9,7.6,15.3,49.7,2.4,5.7,41.5,3.4,3.7,91.6,6.2,4.3,0.9,0.1,2.2,7.0,0.0,21.2
Collin Sexton,CLE,PG,2020,65.0,33.0,20.8,7.9,16.7,47.2,1.5,3.9,38.0,3.5,4.1,84.6,3.1,3.0,1.0,0.1,2.4,0.0,0.0,16.39
Spencer Dinwiddie,BKN,PG,2020,64.0,31.2,20.6,6.6,16.0,41.5,1.9,6.3,30.8,5.4,7.0,77.8,3.5,6.8,0.6,0.3,2.7,9.0,0.0,17.9
Kemba Walker,BOS,PG,2020,56.0,31.1,20.4,6.8,15.9,42.5,3.2,8.4,38.1,3.7,4.3,86.4,3.9,4.8,0.9,0.5,2.1,2.0,0.0,20.0
Kristaps Porzingis,DAL,C,2020,57.0,31.8,20.4,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,9.5,1.8,0.7,2.0,1.6,25.0,0.0,20.3
Jaylen Brown,BOS,SG,2020,57.0,33.9,20.3,7.5,15.6,48.1,2.3,5.9,38.2,3.1,4.3,72.4,6.4,2.1,1.1,0.4,2.2,8.0,0.0,17.0
Bojan Bogdanovic,UTAH,SF,2020,63.0,33.1,20.2,6.6,14.8,44.7,3.0,7.3,41.4,4.0,4.4,90.3,4.1,2.1,0.5,0.1,2.5,0.0,0.0,15.67
Jimmy Butler,MIA,SF,2020,58.0,33.8,19.9,5.9,13.1,45.5,0.5,2.1,24.4,7.6,9.1,83.4,6.7,6.0,1.8,0.6,2.2,11.0,3.0,23.61
Nikola Jokic,DEN,C,2020,73.0,32.0,19.9,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,9.7,7.0,1.2,0.6,3.1,43.0,13.0,24.97
T.J. Warren,IND,SF,2020,67.0,32.9,19.8,8.0,14.9,53.6,1.4,3.4,40.3,2.5,3.0,81.9,4.2,1.5,1.2,0.5,1.3,2.0,0.0,18.45
Tobias Harris,PHI,PF,2020,72.0,34.3,19.6,7.7,16.3,47.1,1.8,5.0,36.7,2.4,3.0,80.6,6.9,3.2,0.7,0.6,1.4,11.0,0.0,17.25
Nikola Vucevic,ORL,C,2020,62.0,32.2,19.6,8.0,16.7,47.7,1.6,4.7,33.9,2.1,2.7,78.4,10.9,3.6,0.9,0.8,1.4,41.0,0.0,21.95
Julius Randle,NY,PF,2020,64.0,32.5,19.5,7.2,15.7,46.0,1.0,3.6,27.7,4.0,5.5,73.3,9.7,3.1,0.8,0.3,3.0,30.0,0.0,17.55
Kyle Lowry,TOR,PG,2020,58.0,36.2,19.4,5.8,13.8,41.6,2.8,8.0,35.2,5.1,5.9,85.7,5.0,7.5,1.4,0.4,3.1,15.0,2.0,17.75
Buddy Hield,SAC,SG,2020,72.0,30.8,19.2,6.9,16.1,42.9,3.8,9.6,39.4,1.6,1.9,84.6,4.6,3.0,0.9,0.2,2.3,2.0,0.0,16.03
Jrue Holiday,NO,PG,2020,61.0,34.7,19.1,7.5,16.5,45.5,2.0,5.7,35.3,2.1,3.0,70.9,4.8,6.7,1.6,0.8,3.0,10.0,1.0,17.09
Shai Gilgeous-Alexander,OKC,SG,2020,70.0,34.7,19.0,6.8,14.5,47.1,1.2,3.6,34.7,4.1,5.1,80.7,5.9,3.3,1.1,0.7,1.9,9.0,1.0,17.76
Dennis Schroder,OKC,PG,2020,65.0,30.8,18.9,7.0,14.8,46.9,1.9,5.0,38.5,3.0,3.6,83.9,3.6,4.0,0.7,0.2,2.6,0.0,0.0,16.77
LaMarcus Aldridge,SA,C,2020,53.0,33.1,18.9,7.4,15.0,49.3,1.2,3.0,38.9,3.0,3.6,82.7,7.4,2.4,0.7,1.6,1.4,14.0,0.0,19.78
Danilo Gallinari,OKC,PF,2020,62.0,29.6,18.7,5.8,13.2,43.8,2.9,7.1,40.5,4.3,4.8,89.3,5.2,1.9,0.7,0.1,1.2,3.0,0.0,19.5
Kelly Oubre Jr.,PHX,SG,2020,56.0,34.5,18.7,6.7,14.8,45.2,1.9,5.5,35.2,3.4,4.4,78.0,6.4,1.5,1.3,0.7,1.5,9.0,0.0,15.01
Montrezl Harrell,LAC,C,2020,63.0,27.8,18.6,7.5,12.9,58.0,0.0,0.3,0.0,3.7,5.6,65.8,7.1,1.7,0.6,1.1,1.7,12.0,0.0,23.26
Evan Fournier,ORL,SG,2020,66.0,31.5,18.5,6.6,14.1,46.7,2.6,6.6,39.9,2.7,3.3,81.8,2.6,3.2,1.1,0.2,1.9,0.0,0.0,16.44
Domantas Sabonis,IND,PF,2020,62.0,34.8,18.5,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,12.4,5.0,0.8,0.5,2.7,50.0,4.0,20.72
Jamal Murray,DEN,PG,2020,59.0,32.3,18.5,6.9,15.2,45.6,1.9,5.5,34.6,2.8,3.1,88.1,4.0,4.8,1.1,0.3,2.2,3.0,0.0,17.78
Lou Williams,LAC,SG,2020,65.0,28.7,18.2,6.0,14.4,41.8,1.7,4.8,35.2,4.5,5.2,86.1,3.1,5.6,0.7,0.2,2.8,2.0,0.0,17.38
Devonte' Graham,CHA,PG,2020,63.0,35.1,18.2,5.8,15.3,38.2,3.5,9.3,37.3,3.0,3.7,82.0,3.4,7.5,1.0,0.2,2.9,17.0,0.0,15.82
Derrick Rose,DET,PG,2020,50.0,26.0,18.1,7.4,15.1,49.0,0.9,2.9,30.6,2.4,2.8,87.1,2.4,5.6,0.8,0.3,2.5,4.0,0.0,21.13
Terry Rozier,CHA,SG,2020,63.0,34.3,18.0,6.3,14.9,42.3,2.7,6.7,40.7,2.6,3.0,87.4,4.4,4.1,1.0,0.2,2.2,2.0,0.0,14.9
Ja Morant,MEM,PG,2020,67.0,31.0,17.8,6.7,14.0,47.7,0.9,2.7,33.5,3.6,4.6,77.6,3.9,7.3,0.9,0.3,3.3,15.0,2.0,17.45
